fight_num,date,location,event,result_1,result_2,weight_class,fighter_1,fighter_2,method,round,time,time format,referee,details,kd_1,kd_2,kd_received_1,kd_received_2,sig_str_landed_1,sig_str_landed_2,sig_str_attempts_1,sig_str_attempts_2,sig_str_received_1,sig_str_received_2,sig_str_avoided_1,sig_str_avoided_2,sig_str_percent_1,sig_str_percent_2,str_landed_1,str_landed_2,str_attempts_1,str_attempts_2,str_received_1,str_received_2,str_avoided_1,str_avoided_2,str_percent_1,str_percent_2,td_landed_1,td_landed_2,td_attempts_1,td_attempts_2,td_received_1,td_received_2,td_avoided_1,td_avoided_2,td_percent_1,td_percent_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,sig_reg_mixture_1,sig_reg_percent_1,sig_reg_mixture_2,sig_reg_percent_2
212,"September 24, 1999","Lake Charles, Louisiana, USA",UFC 22: Only One Can be Champion,W,L,Lightweight Bout,Matt Hughes,Valeri Ignatov,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,77.0,7.0,117.0,25.0,7.0,77.0,18.0,40.0,65%,28%,124.0,45.0,164.0,64.0,45.0,124.0,19.0,40.0,0.7560975609756098,0.703125,5.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,55%,---,0.0,1.0,0.0,0.0,--,--,0.7134146341463414,0.7153024911032029,0.390625,0.5842696629213483
213,"September 24, 1999","Lake Charles, Louisiana, USA",UFC 22: Only One Can be Champion,W,L,Middleweight Bout,Chuck Liddell,Paul Jones,TKO - Doctor's Stoppage,1,3:53,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,13.0,5.0,28.0,7.0,5.0,13.0,2.0,15.0,46%,71%,19.0,6.0,34.0,8.0,6.0,19.0,2.0,15.0,0.5588235294117647,0.75,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,---,0%,0.0,0.0,0.0,0.0,2:04,0:40,0.8235294117647058,0.5161290322580645,0.875,0.7333333333333333
214,"September 24, 1999","Lake Charles, Louisiana, USA",UFC 22: Only One Can be Champion,W,L,Heavyweight Bout,Brad Kohler,Steve Judson,KO/TKO,1,0:30,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100%,---,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,0:08,0:01,1.0,1.0,0.0,0.0
215,"September 24, 1999","Lake Charles, Louisiana, USA",UFC 22: Only One Can be Champion,W,L,Heavyweight Bout,Jeremy Horn,Jason Godsey,Submission,1,2:08,3 Rnd (5-5-5),John McCarthy,Armbar From Bottom Guard,0.0,0.0,0.0,0.0,3.0,1.0,4.0,7.0,1.0,3.0,6.0,1.0,75%,14%,7.0,8.0,9.0,16.0,8.0,7.0,8.0,2.0,0.7777777777777778,0.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,---,100%,1.0,0.0,0.0,0.0,0:02,1:19,0.4444444444444444,0.7692307692307693,0.4375,0.391304347826087
216,"September 24, 1999","Lake Charles, Louisiana, USA",UFC 22: Only One Can be Champion,D,D,Heavyweight Bout,Tim Lajcik,Ron Waterman,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,12.0,14.0,30.0,25.0,14.0,12.0,11.0,18.0,40%,56%,70.0,44.0,88.0,59.0,44.0,70.0,15.0,18.0,0.7954545454545454,0.7457627118644068,0.0,2.0,0.0,10.0,2.0,0.0,8.0,0.0,---,20%,0.0,2.0,0.0,0.0,2:06,8:34,0.3409090909090909,0.6949152542372882,0.423728813559322,0.6904761904761905
217,"September 24, 1999","Lake Charles, Louisiana, USA",UFC 22: Only One Can be Champion,W,L,UFC Light Heavyweight Title Bout,Frank Shamrock,Tito Ortiz,KO/TKO,4,4:42,5 Rnd (5-5-5-5-5),John McCarthy,Punches to Head On Ground Submission to Strikes,0.0,0.0,0.0,0.0,31.0,20.0,61.0,74.0,20.0,31.0,54.0,30.0,50%,27%,193.0,67.0,227.0,125.0,67.0,193.0,58.0,34.0,0.8502202643171806,0.536,0.0,8.0,0.0,9.0,8.0,0.0,1.0,0.0,---,88%,1.0,0.0,1.0,0.0,0:13,15:51,0.2687224669603524,0.7777777777777778,0.592,0.4371859296482412
218,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,Open Weight Bout,Katsuhisa Fujii,Masutatsu Yano,KO/TKO,2,3:12,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,1.0,0.0,0.0,1.0,18.0,18.0,41.0,49.0,18.0,18.0,31.0,23.0,43%,36%,22.0,27.0,45.0,61.0,27.0,22.0,34.0,23.0,0.4888888888888889,0.4426229508196721,0.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,---,33%,0.0,0.0,0.0,0.0,0:03,2:02,0.9111111111111112,0.4651162790697674,0.8032786885245902,0.4090909090909091
219,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,Open Weight Bout,Kenichi Yamamoto,Daiju Takase,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,0.0,0.0,0.0,0.0,20.0,5.0,26.0,9.0,5.0,20.0,4.0,6.0,76%,55%,36.0,12.0,45.0,17.0,12.0,36.0,5.0,9.0,0.8,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,14:16,0:00,0.5777777777777777,0.7887323943661971,0.5294117647058824,0.6538461538461539
220,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,Middleweight Bout,Eugene Jackson,Keiichiro Yamamiya,KO/TKO,3,3:12,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,1.0,0.0,0.0,1.0,22.0,14.0,105.0,58.0,14.0,22.0,44.0,83.0,20%,24%,47.0,18.0,131.0,62.0,18.0,47.0,44.0,84.0,0.3587786259541984,0.2903225806451613,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0%,---,0.0,0.0,0.0,0.0,2:36,0:51,0.8015267175572519,0.2923728813559322,0.935483870967742,0.2666666666666666
221,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,Middleweight Bout,Joe Slick,Jason DeLucia,KO/TKO,1,1:28,3 Rnd (5-5-5),John McCarthy,to Knee Injury,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,100%,100%,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,0.0,0.0,0.0,0.0,0:33,0:09,1.0,1.0,1.0,1.0
222,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,Ultimate Japan 2 Heavyweight Tournament Title Bout,Kenichi Yamamoto,Katsuhisa Fujii,Submission,2,4:15,3 Rnd (5-5-5),John McCarthy,Kneebar From Bottom Guard,0.0,0.0,0.0,0.0,1.0,27.0,4.0,63.0,27.0,1.0,36.0,3.0,25%,42%,1.0,93.0,4.0,135.0,93.0,1.0,42.0,3.0,0.25,0.6888888888888889,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,---,66%,1.0,0.0,0.0,0.0,0:00,8:48,1.0,0.25,0.4666666666666667,0.6060606060606061
223,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,Heavyweight Bout,Pedro Rizzo,Tsuyoshi Kohsaka,KO/TKO,3,1:17,3 Rnd (5-5-5),John McCarthy,Punch to Head On Ground,1.0,0.0,0.0,1.0,14.0,14.0,47.0,33.0,14.0,14.0,19.0,33.0,29%,42%,14.0,14.0,47.0,33.0,14.0,14.0,19.0,33.0,0.2978723404255319,0.4242424242424242,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:08,0:00,1.0,0.2978723404255319,1.0,0.4242424242424242
224,"November 19, 1999","Chiba, Japan",UFC 23: Ultimate Japan 2,W,L,UFC Heavyweight Title Bout,Kevin Randleman,Pete Williams,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,,0.0,1.0,1.0,0.0,10.0,8.0,43.0,21.0,8.0,10.0,13.0,33.0,23%,38%,52.0,55.0,93.0,74.0,55.0,52.0,19.0,41.0,0.5591397849462365,0.7432432432432432,6.0,0.0,11.0,0.0,0.0,6.0,0.0,5.0,54%,---,2.0,1.0,0.0,0.0,17:40,1:10,0.4623655913978494,0.4558823529411764,0.2837837837837837,0.6631578947368421
225,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Lightweight Bout,Shonie Carter,Brad Gumm,Decision - Unanimous,2,5:00,2 Rnd (5-5),Dan Severn,,0.0,0.0,0.0,0.0,22.0,12.0,40.0,35.0,12.0,22.0,23.0,18.0,55%,34%,55.0,43.0,74.0,68.0,43.0,55.0,25.0,19.0,0.7432432432432432,0.6323529411764706,5.0,0.0,6.0,2.0,0.0,5.0,2.0,1.0,83%,0%,0.0,1.0,1.0,1.0,6:48,0:30,0.5405405405405406,0.6754385964912281,0.5147058823529411,0.5339805825242718
226,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Heavyweight Bout,Scott Adams,Ian Freeman,Submission,1,3:09,2 Rnd (5-5),Dan Severn,Heel Hook On Ground,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,10.0,3.0,11.0,3.0,3.0,10.0,0.0,1.0,0.9090909090909092,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,4.0,1.0,0.0,1.0,1:17,0:17,0.0,0.9090909090909092,0.0,1.0
227,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Lightweight Bout,Jens Pulver,David Velasquez,KO/TKO,2,2:41,3 Rnd (5-5-5),John McCarthy,Punches to Head From Mount,0.0,0.0,0.0,0.0,54.0,20.0,107.0,37.0,20.0,54.0,17.0,53.0,50%,54%,69.0,44.0,123.0,64.0,44.0,69.0,20.0,54.0,0.5609756097560976,0.6875,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,100%,---,2.0,0.0,0.0,0.0,5:13,0:00,0.8699186991869918,0.5347826086956522,0.578125,0.6336633663366337
228,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Lightweight Bout,Bob Cook,Tiki Ghosn,Submission,2,1:29,3 Rnd (5-5-5),John McCarthy,Rear Naked Choke,0.0,0.0,0.0,0.0,22.0,24.0,47.0,63.0,24.0,22.0,39.0,25.0,46%,38%,53.0,26.0,78.0,65.0,26.0,53.0,39.0,25.0,0.6794871794871795,0.4,1.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,20%,---,2.0,0.0,0.0,0.0,1:08,2:07,0.6025641025641025,0.6,0.9692307692307692,0.390625
229,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Lightweight Bout,Dave Menne,Fabiano Iha,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,37.0,8.0,99.0,22.0,8.0,37.0,14.0,62.0,37%,36%,130.0,44.0,199.0,61.0,44.0,130.0,17.0,69.0,0.6532663316582915,0.7213114754098361,0.0,1.0,0.0,12.0,1.0,0.0,11.0,0.0,---,8%,1.0,0.0,0.0,0.0,9:43,0:38,0.4974874371859296,0.5604026845637584,0.360655737704918,0.6265060240963856
230,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Middleweight Bout,Lance Gibson,Jermaine Andre,KO/TKO,3,3:35,3 Rnd (5-5-5),John McCarthy,Knee to Head In Clinch,1.0,1.0,1.0,1.0,33.0,27.0,53.0,47.0,27.0,33.0,20.0,20.0,62%,57%,102.0,39.0,129.0,59.0,39.0,102.0,20.0,27.0,0.7906976744186046,0.6610169491525424,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,50%,---,1.0,0.0,0.0,0.0,10:57,0:16,0.4108527131782946,0.7417582417582418,0.7966101694915254,0.6226415094339622
231,"March 10, 2000","Lake Charles, Louisiana, USA",UFC 24: First Defense,W,L,Heavyweight Bout,Tedd Williams,Steve Judson,KO/TKO,1,3:23,3 Rnd (5-5-5),John McCarthy,Punch to Head At Distance,1.0,0.0,0.0,1.0,9.0,14.0,19.0,27.0,14.0,9.0,13.0,10.0,47%,51%,13.0,21.0,23.0,36.0,21.0,13.0,15.0,10.0,0.5652173913043478,0.5833333333333334,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:42,0:18,0.8260869565217391,0.5238095238095238,0.75,0.5555555555555556
232,"April 14, 2000","Tokyo, Japan",UFC 25: Ultimate Japan 3,W,L,Lightweight Bout,Laverne Clark,Koji Oishi,Decision - Majority,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,13.0,1.0,45.0,4.0,1.0,13.0,3.0,32.0,28%,25%,138.0,13.0,174.0,17.0,13.0,138.0,4.0,36.0,0.7931034482758621,0.7647058823529411,0.0,3.0,0.0,11.0,3.0,0.0,8.0,0.0,---,27%,0.0,0.0,2.0,0.0,5:15,5:05,0.2586206896551724,0.6894977168949772,0.2352941176470588,0.6666666666666666
233,"April 14, 2000","Tokyo, Japan",UFC 25: Ultimate Japan 3,W,L,Middleweight Bout,Ikuhisa Minowa,Joe Slick,TKO - Doctor's Stoppage,3,1:54,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,3.0,8.0,19.0,16.0,8.0,3.0,8.0,16.0,15%,50%,27.0,21.0,47.0,29.0,21.0,27.0,8.0,20.0,0.574468085106383,0.7241379310344828,3.0,0.0,8.0,0.0,0.0,3.0,0.0,5.0,37%,---,0.0,4.0,0.0,1.0,7:27,2:15,0.4042553191489361,0.4545454545454545,0.5517241379310345,0.6444444444444445
234,"April 14, 2000","Tokyo, Japan",UFC 25: Ultimate Japan 3,W,L,Heavyweight Bout,Ron Waterman,Satoshi Honma,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,51.0,6.0,62.0,13.0,6.0,51.0,7.0,11.0,82%,46%,142.0,30.0,161.0,40.0,30.0,142.0,10.0,19.0,0.8819875776397516,0.75,3.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,60%,---,1.0,1.0,0.0,0.0,11:57,0:00,0.3850931677018633,0.8654708520179372,0.325,0.6792452830188679
235,"April 14, 2000","Tokyo, Japan",UFC 25: Ultimate Japan 3,W,L,Middleweight Bout,Sanae Kikuta,Eugene Jackson,Submission,1,4:38,3 Rnd (5-5-5),John McCarthy,Armbar From Half Guard,0.0,0.0,0.0,0.0,8.0,4.0,16.0,5.0,4.0,8.0,1.0,8.0,50%,80%,20.0,26.0,33.0,33.0,26.0,20.0,7.0,13.0,0.6060606060606061,0.7878787878787878,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100%,---,2.0,1.0,0.0,0.0,3:37,0:00,0.4848484848484848,0.5714285714285714,0.1515151515151515,0.7894736842105263
236,"April 14, 2000","Tokyo, Japan",UFC 25: Ultimate Japan 3,W,L,Middleweight Bout,Murilo Bustamante,Yoji Anjo,Submission,2,0:31,3 Rnd (5-5-5),John McCarthy,Arm Triangle From Side Control,0.0,0.0,0.0,0.0,11.0,0.0,21.0,6.0,0.0,11.0,6.0,10.0,52%,0%,23.0,1.0,37.0,7.0,1.0,23.0,6.0,14.0,0.6216216216216216,0.1428571428571428,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,100%,---,1.0,0.0,0.0,1.0,4:50,0:12,0.5675675675675675,0.5862068965517241,0.8571428571428571,0.0769230769230769
237,"April 14, 2000","Tokyo, Japan",UFC 25: Ultimate Japan 3,W,L,UFC Light Heavyweight Title Bout,Tito Ortiz,Wanderlei Silva,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,47 - 49. 46 - 49. 46 - 49.,1.0,0.0,0.0,1.0,20.0,10.0,43.0,27.0,10.0,20.0,17.0,23.0,46%,37%,131.0,170.0,163.0,191.0,170.0,131.0,21.0,32.0,0.803680981595092,0.8900523560209425,4.0,0.0,6.0,1.0,0.0,4.0,1.0,2.0,66%,0%,0.0,0.0,0.0,0.0,19:13,0:07,0.263803680981595,0.7330097087378641,0.1413612565445026,0.8256880733944955
238,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,Welterweight Bout,Shonie Carter,Adrian Serrano,Decision - Unanimous,2,5:00,2 Rnd (5-5),John McCarthy,,0.0,0.0,0.0,0.0,26.0,6.0,55.0,23.0,6.0,26.0,17.0,29.0,47%,26%,51.0,55.0,85.0,79.0,55.0,51.0,24.0,34.0,0.6,0.6962025316455697,3.0,0.0,6.0,2.0,0.0,3.0,2.0,3.0,50%,0%,0.0,0.0,0.0,1.0,2:00,3:07,0.6470588235294118,0.55,0.2911392405063291,0.5980392156862745
239,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,Heavyweight Bout,Ian Freeman,Nate Schroeder,KO/TKO,2,2:13,2 Rnd (5-5),John McCarthy,Knees to Head On Ground Submission to Strikes,0.0,0.0,0.0,0.0,16.0,9.0,26.0,18.0,9.0,16.0,9.0,10.0,61%,50%,23.0,12.0,34.0,23.0,12.0,23.0,11.0,11.0,0.6764705882352942,0.5217391304347826,1.0,1.0,1.0,6.0,1.0,1.0,5.0,0.0,100%,16%,0.0,0.0,0.0,1.0,1:44,3:30,0.7647058823529411,0.65,0.782608695652174,0.5121951219512195
240,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,Lightweight Bout,Jens Pulver,Joao Roque,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,,0.0,0.0,0.0,0.0,4.0,5.0,84.0,59.0,5.0,4.0,54.0,80.0,4%,8%,18.0,5.0,98.0,59.0,5.0,18.0,54.0,80.0,0.1836734693877551,0.0847457627118644,0.0,1.0,0.0,18.0,1.0,0.0,17.0,0.0,---,5%,0.0,0.0,1.0,0.0,2:13,0:16,0.8571428571428571,0.1208791208791208,1.0,0.0847457627118644
241,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,Welterweight Bout,Matt Hughes,Marcelo Aguiar,TKO - Doctor's Stoppage,1,4:34,3 Rnd (5-5-5),Mario Yamasaki,,0.0,0.0,0.0,0.0,18.0,2.0,31.0,2.0,2.0,18.0,0.0,13.0,58%,100%,29.0,21.0,42.0,21.0,21.0,29.0,0.0,13.0,0.6904761904761905,1.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,66%,---,0.0,0.0,0.0,0.0,4:08,0:00,0.7380952380952381,0.6438356164383562,0.0952380952380952,1.0
242,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,Middleweight Bout,Amaury Bitetti,Alex Andrade,DQ,2,0:43,3 Rnd (5-5-5),John McCarthy,Kicking with Shoes by Andrade,0.0,1.0,1.0,0.0,6.0,12.0,10.0,27.0,12.0,6.0,15.0,4.0,60%,44%,16.0,30.0,20.0,45.0,30.0,16.0,15.0,4.0,0.8,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:14,1:32,0.5,0.7333333333333333,0.6,0.5833333333333334
243,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,UFC Welterweight Title Bout,Pat Miletich,John Alessio,Submission,2,1:43,3 Rnd (5-5-5),John McCarthy,Armbar From Mount,0.0,0.0,0.0,0.0,9.0,1.0,18.0,2.0,1.0,9.0,1.0,9.0,50%,50%,44.0,9.0,53.0,10.0,9.0,44.0,1.0,9.0,0.8301886792452831,0.9,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100%,---,1.0,2.0,0.0,0.0,5:03,0:00,0.3396226415094339,0.7464788732394366,0.2,0.8333333333333334
244,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,Middleweight Bout,Tyrone Roberts,David Dodd,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,16.0,10.0,60.0,31.0,10.0,16.0,21.0,44.0,26%,32%,105.0,27.0,163.0,49.0,27.0,105.0,22.0,58.0,0.6441717791411042,0.5510204081632653,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,100%,0%,0.0,0.0,0.0,0.0,4:47,0:02,0.3680981595092024,0.5426008968609866,0.6326530612244898,0.4625
245,"June 09, 2000","Cedar Rapids, Iowa, USA",UFC 26: Ultimate Field Of Dreams,W,L,UFC Heavyweight Title Bout,Kevin Randleman,Pedro Rizzo,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,17.0,12.0,52.0,57.0,12.0,17.0,45.0,35.0,32%,21%,33.0,16.0,70.0,63.0,16.0,33.0,47.0,37.0,0.4714285714285714,0.2539682539682539,2.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,50%,---,2.0,0.0,0.0,0.0,3:34,0:00,0.7428571428571429,0.4098360655737705,0.9047619047619048,0.2333333333333333
246,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,D,D,Welterweight Bout,Brad Gumm,CJ Fernandes,Decision - Unanimous,2,5:00,2 Rnd (5-5),Mario Yamasaki,,0.0,0.0,0.0,0.0,18.0,28.0,33.0,55.0,28.0,18.0,27.0,15.0,54%,50%,88.0,63.0,106.0,94.0,63.0,88.0,31.0,18.0,0.8301886792452831,0.6702127659574468,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0%,100%,0.0,0.0,1.0,0.0,0:23,8:29,0.3113207547169811,0.762589928057554,0.5851063829787234,0.610738255033557
247,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Heavyweight Bout,Jeff Monson,Tim Lajcik,Decision - Unanimous,2,5:00,2 Rnd (5-5),Mario Yamasaki,,0.0,0.0,0.0,0.0,31.0,5.0,62.0,14.0,5.0,31.0,9.0,31.0,50%,35%,122.0,40.0,160.0,54.0,40.0,122.0,14.0,38.0,0.7625,0.7407407407407407,1.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,25%,0%,0.0,0.0,0.0,0.0,7:03,1:37,0.3875,0.6891891891891891,0.2592592592592592,0.6617647058823529
248,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Heavyweight Bout,Ian Freeman,Tedd Williams,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,30.0,25.0,61.0,29.0,25.0,30.0,4.0,31.0,49%,86%,55.0,46.0,86.0,50.0,46.0,55.0,4.0,31.0,0.6395348837209303,0.92,0.0,1.0,0.0,10.0,1.0,0.0,9.0,0.0,---,10%,0.0,0.0,0.0,0.0,5:56,7:16,0.7093023255813954,0.5782312925170068,0.58,0.8987341772151899
249,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Middleweight Bout,Yuki Kondo,Alexandre Dantas,KO/TKO,3,2:28,3 Rnd (5-5-5),John McCarthy,Flying Knee Head,1.0,0.0,0.0,1.0,33.0,14.0,54.0,43.0,14.0,33.0,29.0,21.0,61%,32%,61.0,24.0,85.0,55.0,24.0,61.0,31.0,24.0,0.7176470588235294,0.4363636363636363,0.0,2.0,0.0,8.0,2.0,0.0,6.0,0.0,---,25%,0.0,0.0,2.0,1.0,4:18,6:27,0.6352941176470588,0.6762589928057554,0.7818181818181819,0.3877551020408163
250,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Welterweight Bout,Fabiano Iha,Laverne Clark,Submission,1,1:10,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Side Control,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,33%,50%,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,2.0,0.0,0.0,0.0,0:07,0:24,1.0,0.3333333333333333,1.0,0.5
251,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Middleweight Bout,Jeremy Horn,Eugene Jackson,Submission,1,4:32,3 Rnd (5-5-5),Mario Yamasaki,Armbar From Side Control,0.0,0.0,0.0,0.0,2.0,2.0,6.0,9.0,2.0,2.0,7.0,4.0,33%,22%,23.0,11.0,29.0,18.0,11.0,23.0,7.0,6.0,0.7931034482758621,0.6111111111111112,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,50%,---,1.0,0.0,0.0,0.0,3:35,0:00,0.2068965517241379,0.7142857142857143,0.5,0.4814814814814814
252,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Heavyweight Bout,Maurice Smith,Bobby Hoffman,Decision - Split,3,5:00,3 Rnd (5-5-5),John McCarthy,,0.0,0.0,0.0,0.0,43.0,10.0,55.0,44.0,10.0,43.0,34.0,12.0,78%,22%,86.0,24.0,98.0,68.0,24.0,86.0,44.0,12.0,0.8775510204081632,0.3529411764705882,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,---,100%,0.0,0.0,0.0,0.0,5:26,8:12,0.5612244897959183,0.8431372549019608,0.6470588235294118,0.3035714285714285
253,"September 22, 2000","New Orleans, Louisiana, USA",UFC 27: Ultimate Bad Boyz,W,L,Heavyweight Bout,Pedro Rizzo,Dan Severn,KO/TKO,1,1:33,3 Rnd (5-5-5),John McCarthy,Kicks to Leg At Distance Submission to Strikes,1.0,0.0,0.0,1.0,2.0,0.0,7.0,3.0,0.0,2.0,3.0,5.0,28%,0%,2.0,1.0,7.0,4.0,1.0,2.0,3.0,5.0,0.2857142857142857,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:11,0:00,1.0,0.2857142857142857,0.75,0.1428571428571428
254,"November 17, 2000","Atlantic City, New Jersey, USA",UFC 28: High Stakes,W,L,Welterweight Bout,Ben Earwood,Chris Lytle,Decision - Unanimous,2,5:00,2 Rnd (5-5),Mario Yamasaki,,0.0,0.0,0.0,0.0,5.0,2.0,9.0,3.0,2.0,5.0,1.0,4.0,55%,66%,64.0,29.0,71.0,31.0,29.0,64.0,2.0,7.0,0.9014084507042254,0.935483870967742,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,100%,---,0.0,1.0,0.0,0.0,9:47,0:00,0.1267605633802817,0.8625,0.0967741935483871,0.9117647058823528
